	CONCETTI TARGET	familiarita'	concretezza	immaginabilita'
0	avere la storia	1	2	5
1	cambiare la storia	1	2	5
2	avere il giudizio	2	1	3
3	cambiare il giudizio	3	1	4
4	avere la notizia	3	2	2
5	dare la storia	2	2	2
6	comprare la storia	2	1	2
7	cambiare l'opinione	3	3	3
8	dare il giudizio	1	2	4
9	avere l'idea	3	1	2
10	dare l'opinione	2	2	3
11	avere l'opinione	2	2	3
12	dare l'idea	1	2	3
13	cambiare l'idea	2	1	1
