	CONCETTI TARGET	familiarita'	concretezza	immaginabilita'
0	avere la storia	2	2	3
1	cambiare la storia	5	4	5
2	avere il giudizio	4	1	4
3	combiare il giudizio	5	2	3
4	avere la notizia	3	3	4
5	dare la storia	4	3	1
6	comprare la storia	5	4	2
7	combiare l'opinione	5	2	5
8	dare il giudizio	5	3	5
9	avere l'idea	5	3	5
10	dare l'opinione	5	3	5
11	avere l'opinione	5	1	5
12	dare l'idea	5	2	5
13	combiare l'idea	5	3	5
