	CONCETTI TARGET	familiarita'	concretezza	immaginabilita'
0	chiudere il libro	4	4	4
1	sfogliare il catalogo	4	4	4
2	presentare il libro	2	1	2
3	regalare il diario	2	3	2
4	sfogliare il libro	3	4	4
5	aprire la rivista	4	4	4
6	consultare la rivista	4	2	3
7	regalare il catalogo	4	3	2
8	regalare il libro	3	3	2
9	comprare il libro	3	3	2
10	raccogliere il catalogo	3	3	2
11	comprare il disegno	3	3	2
12	raccogliere il disegno	3	2	2
13	comprare il catalogo	3	3	2
14	raccogliere il libro	3	3	2
15	regalare la rivista	3	3	2
16	raccogliere la rivista	3	3	2
17	consultare il catalogo	4	2	3
18	presentare il catalogo	2	1	2
19	presentare il disegno	2	1	2
20	consultare il libro	3	2	2
21	aprire il catalogo	4	4	4
22	chiudere il catalogo	4	4	4
23	spiegare il disegno	2	2	2
24	presentare il diario	2	2	2
25	chiudere la rivista	3	4	4
26	spiegare il libro	2	2	2
27	regalare il disegno	2	2	2
28	comprare il diario	2	3	2
29	sfogliare il diario	2	4	2
30	aprire il diario	2	4	4
31	chiudere il diario	2	4	4
32	sfogliare la rivista	4	4	4
33	raccogliere il diario	2	2	2
34	presentare la rivista	3	2	2
35	comprare la rivista	4	3	2
36	aprire il libro	4	4	4
