	CONCETTI TARGET	familiarita'	concretezza	immaginabilita'
0	avere la storia	1	1	1
1	cambiare la storia	5	1	2
2	avere il giudizio	4	2	1
3	cambiare il giudizio	5	1	2
4	avere la notizia	3	1	1
5	dare la storia	2	1	1
6	comprare la storia	1	1	1
7	cambiare l'opinione	5	1	2
8	dare il giudizio	5	1	3
9	avere l'idea	5	2	1
10	dare l'opinione	5	1	3
11	avere l'opinione	5	2	1
12	dare l'idea	3	1	3
13	cambiare l'idea	4	1	2
