	CONCETTI TARGET	familiarita'	concretezza	immaginabilita'
0	avere la storia	1	1	2
1	cambiare la storia	5	3	3
2	avere il giudizio	5	2	4
3	combiare il giudizio	5	3	4
4	avere la notizia	4	4	4
5	dare la storia	1	2	2
6	comprare la storia	1	1	1
7	combiare l'opinione	5	3	4
8	dare il giudizio	4	3	5
9	avere l'idea	5	3	5
10	dare l'opinione	5	3	5
11	avere l'opinione	5	3	5
12	dare l'idea	3	3	3
13	combiare l'idea	4	3	4
