	CONCETTI TARGET	familiarita'	concretezza	immaginabilita'
0	avere la storia	1	1	1
1	cambiare la storia	2	2	3
2	avere il giudizio	2	1	2
3	cambiare il giudizio	4	2	3
4	avere la notizia	2	2	3
5	dare la storia	1	1	1
6	comprare la storia	1	3	1
7	cambiare l'opinione	4	2	4
8	dare il giudizio	3	2	4
9	avere l'idea	4	1	3
10	dare l'opinione	4	2	3
11	avere l'opinione	4	1	3
12	dare l'idea	3	2	2
13	cambiare l'idea	4	2	3
