	CONCETTI TARGET	familiarita'	concretezza	immaginabilita'
0	avere la storia	2	1	1
1	cambiare la storia	1	1	1
2	avere il giudizio	5	3	5
3	combiare il giudizio	2	1	5
4	avere la notizia	5	4	5
5	dare la storia	1	1	1
6	comprare la storia	1	1	1
7	combiare l'opinione	4	2	5
8	dare il giudizio	5	5	5
9	avere l'idea	5	2	5
10	dare l'opinione	5	5	5
11	avere l'opinione	5	2	5
12	dare l'idea	5	5	5
13	combiare l'idea	5	2	5
